data;empresa;servico;cmv;feriado;evento;obs;Tipo;qtd_hospedes;valor
2033-03-11;Pousada da Ponte;Frigobar;1;0;0;-;-;0;21
2033-03-12;Pousada da Ponte;Hospedagem;0;0;0;-;-;8;660
2033-03-12;Pousada da Ponte;Frigobar;1;0;0;-;-;0;16
2033-03-13;Pousada da Ponte;Hospedagem;0;0;0;-;-;4;360
2033-03-13;Pousada da Ponte;Frigobar;1;0;0;-;-;0;13
2033-03-14;Pousada da Ponte;Hospedagem;0;0;0;-;-;10;810
2033-03-14;Pousada da Ponte;Frigobar;1;0;0;-;-;0;28
2033-03-15;Pousada da Ponte;Hospedagem;0;0;0;-;-;6;480
2033-03-15;Pousada da Ponte;Frigobar;1;0;0;-;-;0;22
2033-03-16;Pousada da Ponte;Hospedagem;0;0;0;-;-;12;970
2033-03-16;Pousada da Ponte;Frigobar;1;0;0;-;-;0;22
2033-03-17;Pousada da Ponte;Hospedagem;0;0;0;-;-;8;660
2033-03-17;Pousada da Ponte;Frigobar;1;0;0;-;-;0;47
2033-03-18;Pousada da Ponte;Hospedagem;0;0;0;-;-;6;490
2033-03-18;Pousada da Ponte;Frigobar;1;0;0;-;-;0;39
2033-03-19;Pousada da Ponte;Hospedagem;0;0;0;-;-;8;620
2033-03-19;Pousada da Ponte;Frigobar;1;0;0;-;-;0;22
2033-03-20;Pousada da Ponte;Hospedagem;0;0;0;-;-;9;700
2033-03-20;Pousada da Ponte;Frigobar;1;0;0;-;-;0;12
2033-03-21;Pousada da Ponte;Hospedagem;0;0;0;-;-;13;990
2033-03-21;Pousada da Ponte;Frigobar;1;0;0;-;-;0;21
2033-03-22;Pousada da Ponte;Hospedagem;0;0;0;-;-;5;400
2033-03-22;Pousada da Ponte;Frigobar;1;0;0;-;-;0;28
2033-03-23;Pousada da Ponte;Hospedagem;0;0;0;-;-;8;600
2033-03-23;Pousada da Ponte;Frigobar;1;0;0;-;-;0;15
2033-03-24;Pousada da Ponte;Hospedagem;0;0;0;-;-;13;990
2033-03-24;Pousada da Ponte;Frigobar;1;0;0;-;-;0;35
2033-03-25;Pousada da Ponte;Hospedagem;0;0;0;-;-;10;750
2033-03-25;Pousada da Ponte;Frigobar;1;0;0;-;-;0;14
2033-03-26;Pousada da Ponte;Hospedagem;0;0;0;-;-;6;450
2033-03-26;Pousada da Ponte;Frigobar;1;0;0;-;-;0;24
2033-03-27;Pousada da Ponte;Hospedagem;0;0;0;-;-;10;820
2033-03-27;Pousada da Ponte;Frigobar;1;0;0;-;-;0;35
2033-03-28;Pousada da Ponte;Hospedagem;0;0;0;-;-;11;830
2033-03-28;Pousada da Ponte;Frigobar;1;0;0;-;-;0;28
2033-03-29;Pousada da Ponte;Hospedagem;0;0;0;-;-;5;420
2033-03-29;Pousada da Ponte;Frigobar;1;0;0;-;-;0;38
2033-03-30;Pousada da Ponte;Hospedagem;0;0;0;-;-;4;350
2033-03-30;Pousada da Ponte;Frigobar;1;0;0;-;-;0;19
2033-03-31;Pousada da Ponte;Hospedagem;0;0;0;-;-;11;850
2033-03-31;Pousada da Ponte;Frigobar;1;0;0;-;-;0;43
2033-04-01;Pousada da Ponte;Hospedagem;0;0;0;-;-;10;825
2033-04-01;Pousada da Ponte;Frigobar;1;0;0;-;-;0;36
2033-04-02;Pousada da Ponte;Hospedagem;0;0;0;-;-;9;803
2033-04-02;Pousada da Ponte;Frigobar;1;0;0;-;-;0;31
2033-04-03;Pousada da Ponte;Hospedagem;0;0;0;-;-;12;1012
2033-04-03;Pousada da Ponte;Frigobar;1;0;0;-;-;0;52
2033-04-04;Pousada da Ponte;Hospedagem;0;0;0;-;-;10;880
2033-04-04;Pousada da Ponte;Frigobar;1;0;0;-;-;0;16
2033-04-05;Pousada da Ponte;Hospedagem;0;0;0;-;-;9;759
2033-04-05;Pousada da Ponte;Frigobar;1;0;0;-;-;0;28
2033-04-06;Pousada da Ponte;Hospedagem;0;0;0;-;-;10;847
2033-04-06;Pousada da Ponte;Frigobar;1;0;0;-;-;0;30
2033-04-07;Pousada da Ponte;Hospedagem;0;0;0;-;-;9;770
2033-04-07;Pousada da Ponte;Frigobar;1;0;0;-;-;0;29
2033-04-08;Pousada da Ponte;Hospedagem;0;0;0;-;-;11;924
2033-04-08;Pousada da Ponte;Frigobar;1;0;0;-;-;0;42
2033-04-09;Pousada da Ponte;Hospedagem;0;0;0;-;-;11;935
2033-04-09;Pousada da Ponte;Frigobar;1;0;0;-;-;0;17
2033-04-10;Pousada da Ponte;Hospedagem;0;0;0;-;-;5;429
2033-04-10;Pousada da Ponte;Frigobar;1;0;0;-;-;0;12
2033-04-11;Pousada da Ponte;Hospedagem;0;0;0;-;-;12;1056
2033-04-11;Pousada da Ponte;Frigobar;1;0;0;-;-;0;36
2033-04-12;Pousada da Ponte;Hospedagem;0;0;0;-;-;10;825
2033-04-12;Pousada da Ponte;Frigobar;1;0;0;-;-;0;11
2033-04-13;Pousada da Ponte;Hospedagem;0;0;0;-;-;4;374
2033-04-13;Pousada da Ponte;Frigobar;1;0;0;-;-;0;22
2033-04-14;Pousada da Ponte;Hospedagem;0;0;0;-;-;6;550
2033-04-14;Pousada da Ponte;Frigobar;1;0;0;-;-;0;22
2033-04-15;Pousada da Ponte;Hospedagem;0;1;0;FERIADO;Sexta-feira Santa;11;924
2033-04-15;Pousada da Ponte;Frigobar;1;1;0;FERIADO;Sexta-feira Santa;0;572
2033-04-16;Pousada da Ponte;Hospedagem;0;0;0;-;-;10;869
2033-04-16;Pousada da Ponte;Frigobar;1;0;0;-;-;0;47
2033-04-17;Pousada da Ponte;Hospedagem;0;0;0;-;-;6;528
2033-04-17;Pousada da Ponte;Frigobar;1;0;0;-;-;0;53
2033-04-18;Pousada da Ponte;Hospedagem;0;0;0;-;-;8;682
2033-04-18;Pousada da Ponte;Frigobar;1;0;0;-;-;0;47
2033-04-19;Pousada da Ponte;Hospedagem;0;0;0;-;-;12;1001
2033-04-19;Pousada da Ponte;Frigobar;1;0;0;-;-;0;19
2033-04-20;Pousada da Ponte;Hospedagem;0;0;0;-;-;4;374
2033-04-20;Pousada da Ponte;Frigobar;1;0;0;-;-;0;24
2033-04-21;Pousada da Ponte;Hospedagem;0;1;0;FERIADO;Tiradentes;9;792
2033-04-21;Pousada da Ponte;Frigobar;1;1;0;FERIADO;Tiradentes;0;572
2033-04-22;Pousada da Ponte;Hospedagem;0;0;0;-;-;11;913
2033-04-22;Pousada da Ponte;Frigobar;1;0;0;-;-;0;42
2033-04-23;Pousada da Ponte;Hospedagem;0;0;0;-;-;4;385
2033-04-23;Pousada da Ponte;Frigobar;1;0;0;-;-;0;40
2033-04-24;Pousada da Ponte;Hospedagem;0;0;0;-;-;7;638
2033-04-24;Pousada da Ponte;Frigobar;1;0;0;-;-;0;12
2033-04-25;Pousada da Ponte;Hospedagem;0;0;0;-;-;11;957
2033-04-25;Pousada da Ponte;Frigobar;1;0;0;-;-;0;53
2033-04-26;Pousada da Ponte;Hospedagem;0;0;0;-;-;5;451
2033-04-26;Pousada da Ponte;Frigobar;1;0;0;-;-;0;33
2033-04-27;Pousada da Ponte;Hospedagem;0;0;0;-;-;9;770
2033-04-27;Pousada da Ponte;Frigobar;1;0;0;-;-;0;45
2033-04-28;Pousada da Ponte;Hospedagem;0;0;0;-;-;9;781
2033-04-28;Pousada da Ponte;Frigobar;1;0;0;-;-;0;50
2033-04-29;Pousada da Ponte;Hospedagem;0;0;0;-;-;5;484
2033-04-29;Pousada da Ponte;Frigobar;1;0;0;-;-;0;13
2033-04-30;Pousada da Ponte;Hospedagem;0;0;0;-;-;5;484
2033-04-30;Pousada da Ponte;Frigobar;1;0;0;-;-;0;31
2033-05-01;Pousada da Ponte;Hospedagem;0;1;0;FERIADO;Dia do Trabalhador;12;1067
2033-05-01;Pousada da Ponte;Frigobar;1;1;0;FERIADO;Dia do Trabalhador;0;374
2033-05-02;Pousada da Ponte;Hospedagem;0;0;0;-;-;12;1045
2033-05-02;Pousada da Ponte;Frigobar;1;0;0;-;-;0;27
2033-05-03;Pousada da Ponte;Hospedagem;0;0;0;-;-;8;737
2033-05-03;Pousada da Ponte;Frigobar;1;0;0;-;-;0;36
2033-05-04;Pousada da Ponte;Hospedagem;0;0;0;-;-;11;913
2033-05-04;Pousada da Ponte;Frigobar;1;0;0;-;-;0;35
2033-05-05;Pousada da Ponte;Hospedagem;0;0;0;-;-;6;506
2033-05-05;Pousada da Ponte;Frigobar;1;0;0;-;-;0;20
2033-05-06;Pousada da Ponte;Hospedagem;0;0;0;-;-;11;979
2033-05-06;Pousada da Ponte;Frigobar;1;0;0;-;-;0;35
2033-05-07;Pousada da Ponte;Hospedagem;0;0;0;-;-;8;737
2033-05-07;Pousada da Ponte;Frigobar;1;0;0;-;-;0;19
2033-05-08;Pousada da Ponte;Hospedagem;0;0;0;-;-;4;363
2033-05-08;Pousada da Ponte;Frigobar;1;0;0;-;-;0;15
2033-05-09;Pousada da Ponte;Hospedagem;0;0;0;-;-;4;330
2033-05-09;Pousada da Ponte;Frigobar;1;0;0;-;-;0;36
2033-05-10;Pousada da Ponte;Hospedagem;0;0;0;-;-;12;1067
2033-05-10;Pousada da Ponte;Frigobar;1;0;0;-;-;0;38
2033-05-11;Pousada da Ponte;Hospedagem;0;0;0;-;-;9;759
2033-05-11;Pousada da Ponte;Frigobar;1;0;0;-;-;0;39
2033-05-12;Pousada da Ponte;Hospedagem;0;0;0;-;-;7;616
2033-05-12;Pousada da Ponte;Frigobar;1;0;0;-;-;0;14
2033-05-13;Pousada da Ponte;Hospedagem;0;0;0;-;-;10;858
2033-05-13;Pousada da Ponte;Frigobar;1;0;0;-;-;0;22
2033-05-14;Pousada da Ponte;Hospedagem;0;0;0;-;-;9;814
2033-05-14;Pousada da Ponte;Frigobar;1;0;0;-;-;0;41
2033-05-15;Pousada da Ponte;Hospedagem;0;0;0;-;-;4;330
2033-05-15;Pousada da Ponte;Frigobar;1;0;0;-;-;0;22
2033-05-16;Pousada da Ponte;Hospedagem;0;0;0;-;-;11;913
2033-05-16;Pousada da Ponte;Frigobar;1;0;0;-;-;0;37
2033-05-17;Pousada da Ponte;Hospedagem;0;0;0;-;-;12;990
2033-05-17;Pousada da Ponte;Frigobar;1;0;0;-;-;0;15
2033-05-18;Pousada da Ponte;Hospedagem;0;0;0;-;-;13;1089
2033-05-18;Pousada da Ponte;Frigobar;1;0;0;-;-;0;49
2033-05-19;Pousada da Ponte;Hospedagem;0;0;0;-;-;12;1001
2033-05-19;Pousada da Ponte;Frigobar;1;0;0;-;-;0;37
2033-05-20;Pousada da Ponte;Hospedagem;0;0;0;-;-;7;627
2033-05-20;Pousada da Ponte;Frigobar;1;0;0;-;-;0;52
2033-05-21;Pousada da Ponte;Hospedagem;0;0;0;-;-;11;924
2033-05-21;Pousada da Ponte;Frigobar;1;0;0;-;-;0;33
2033-05-22;Pousada da Ponte;Hospedagem;0;0;0;-;-;12;1034
2033-05-22;Pousada da Ponte;Frigobar;1;0;0;-;-;0;48
2033-05-23;Pousada da Ponte;Hospedagem;0;0;0;-;-;12;990
2033-05-23;Pousada da Ponte;Frigobar;1;0;0;-;-;0;38
2033-05-24;Pousada da Ponte;Hospedagem;0;0;0;-;-;11;968
2033-05-24;Pousada da Ponte;Frigobar;1;0;0;-;-;0;15
2033-05-25;Pousada da Ponte;Hospedagem;0;0;0;-;-;6;572
2033-05-25;Pousada da Ponte;Frigobar;1;0;0;-;-;0;33
2033-05-26;Pousada da Ponte;Hospedagem;0;0;0;-;-;12;1034
2033-05-26;Pousada da Ponte;Frigobar;1;0;0;-;-;0;11
2033-05-27;Pousada da Ponte;Hospedagem;0;0;0;-;-;6;561
2033-05-27;Pousada da Ponte;Frigobar;1;0;0;-;-;0;27
2033-05-28;Pousada da Ponte;Hospedagem;0;0;0;-;-;12;1001
2033-05-28;Pousada da Ponte;Frigobar;1;0;0;-;-;0;37
2033-05-29;Pousada da Ponte;Hospedagem;0;0;0;-;-;10;836
2033-05-29;Pousada da Ponte;Frigobar;1;0;0;-;-;0;52
2033-05-30;Pousada da Ponte;Hospedagem;0;0;0;-;-;10;836
2033-05-30;Pousada da Ponte;Frigobar;1;0;0;-;-;0;17
2033-05-31;Pousada da Ponte;Hospedagem;0;0;0;-;-;4;352
2033-05-31;Pousada da Ponte;Frigobar;1;0;0;-;-;0;27
2033-06-01;Pousada da Ponte;Hospedagem;0;0;0;-;-;12;1116
2033-06-01;Pousada da Ponte;Frigobar;1;0;0;-;-;0;20
2033-06-02;Pousada da Ponte;Hospedagem;0;0;0;-;-;12;1092
2033-06-02;Pousada da Ponte;Frigobar;1;0;0;-;-;0;20
2033-06-03;Pousada da Ponte;Hospedagem;0;0;0;-;-;8;732
2033-06-03;Pousada da Ponte;Frigobar;1;0;0;-;-;0;21
2033-06-04;Pousada da Ponte;Hospedagem;0;0;0;-;-;12;1104
2033-06-04;Pousada da Ponte;Frigobar;1;0;0;-;-;0;21
2033-06-05;Pousada da Ponte;Hospedagem;0;0;0;-;-;5;492
2033-06-05;Pousada da Ponte;Frigobar;1;0;0;-;-;0;12
2033-06-06;Pousada da Ponte;Hospedagem;0;0;0;-;-;12;1128
2033-06-06;Pousada da Ponte;Frigobar;1;0;0;-;-;0;39
2033-06-07;Pousada da Ponte;Hospedagem;0;0;0;-;-;8;744
2033-06-07;Pousada da Ponte;Frigobar;1;0;0;-;-;0;43
2033-06-08;Pousada da Ponte;Hospedagem;0;0;0;-;-;6;624
2033-06-08;Pousada da Ponte;Frigobar;1;0;0;-;-;0;45
2033-06-09;Pousada da Ponte;Hospedagem;0;0;0;-;-;9;840
2033-06-09;Pousada da Ponte;Frigobar;1;0;0;-;-;0;51
2033-06-10;Pousada da Ponte;Hospedagem;0;0;0;-;-;8;804
2033-06-10;Pousada da Ponte;Frigobar;1;0;0;-;-;0;18
2033-06-11;Pousada da Ponte;Hospedagem;0;0;0;-;-;12;1128
2033-06-11;Pousada da Ponte;Frigobar;1;0;0;-;-;0;46
2033-06-12;Pousada da Ponte;Hospedagem;0;0;0;-;-;6;612
2033-06-12;Pousada da Ponte;Frigobar;1;0;0;-;-;0;43
2033-06-13;Pousada da Ponte;Hospedagem;0;0;0;-;-;8;768
2033-06-13;Pousada da Ponte;Frigobar;1;0;0;-;-;0;46
2033-06-14;Pousada da Ponte;Hospedagem;0;0;0;-;-;8;804
2033-06-14;Pousada da Ponte;Frigobar;1;0;0;-;-;0;48
2033-06-15;Pousada da Ponte;Hospedagem;0;0;0;-;-;7;636
2033-06-15;Pousada da Ponte;Frigobar;1;0;0;-;-;0;42
2033-06-16;Pousada da Ponte;Hospedagem;0;1;0;FERIADO;Corpus Christi;8;792
2033-06-16;Pousada da Ponte;Frigobar;1;1;0;FERIADO;Corpus Christi;0;528
2033-06-17;Pousada da Ponte;Hospedagem;0;0;0;-;-;4;360
2033-06-17;Pousada da Ponte;Frigobar;1;0;0;-;-;0;38
2033-06-18;Pousada da Ponte;Hospedagem;0;0;0;-;-;10;900
2033-06-18;Pousada da Ponte;Frigobar;1;0;0;-;-;0;34
2033-06-19;Pousada da Ponte;Hospedagem;0;0;0;-;-;9;864
2033-06-19;Pousada da Ponte;Frigobar;1;0;0;-;-;0;14
2033-06-20;Pousada da Ponte;Hospedagem;0;0;0;-;-;7;696
2033-06-20;Pousada da Ponte;Frigobar;1;0;0;-;-;0;12
2033-06-21;Pousada da Ponte;Hospedagem;0;0;0;-;-;6;600
2033-06-21;Pousada da Ponte;Frigobar;1;0;0;-;-;0;58
2033-06-22;Pousada da Ponte;Hospedagem;0;0;0;-;-;12;1104
2033-06-22;Pousada da Ponte;Frigobar;1;0;0;-;-;0;56
2033-06-23;Pousada da Ponte;Hospedagem;0;0;0;-;-;4;444
2033-06-23;Pousada da Ponte;Frigobar;1;0;0;-;-;0;15
2033-06-24;Pousada da Ponte;Hospedagem;0;0;0;-;-;12;1092
2033-06-24;Pousada da Ponte;Frigobar;1;0;0;-;-;0;51
2033-06-25;Pousada da Ponte;Hospedagem;0;0;0;-;-;10;948
2033-06-25;Pousada da Ponte;Frigobar;1;0;0;-;-;0;43
2033-06-26;Pousada da Ponte;Hospedagem;0;0;0;-;-;4;384
2033-06-26;Pousada da Ponte;Frigobar;1;0;0;-;-;0;48
2033-06-27;Pousada da Ponte;Hospedagem;0;0;0;-;-;10;960
2033-06-27;Pousada da Ponte;Frigobar;1;0;0;-;-;0;40
2033-06-28;Pousada da Ponte;Hospedagem;0;0;0;-;-;8;792
2033-06-28;Pousada da Ponte;Frigobar;1;0;0;-;-;0;37
2033-06-29;Pousada da Ponte;Hospedagem;0;0;0;-;-;10;924
2033-06-29;Pousada da Ponte;Frigobar;1;0;0;-;-;0;37
2033-06-30;Pousada da Ponte;Hospedagem;0;0;0;-;-;4;444
2033-06-30;Pousada da Ponte;Frigobar;1;0;0;-;-;0;43
2033-07-01;Pousada da Ponte;Hospedagem;0;0;0;-;-;8;896
2033-07-01;Pousada da Ponte;Frigobar;1;0;0;-;-;0;18
2033-07-02;Pousada da Ponte;Hospedagem;0;0;0;-;-;10;1134
2033-07-02;Pousada da Ponte;Frigobar;1;0;0;-;-;0;22
2033-07-03;Pousada da Ponte;Hospedagem;0;0;0;-;-;5;616
2033-07-03;Pousada da Ponte;Frigobar;1;0;0;-;-;0;68
2033-07-04;Pousada da Ponte;Hospedagem;0;0;0;-;-;8;840
2033-07-04;Pousada da Ponte;Frigobar;1;0;0;-;-;0;14
2033-07-05;Pousada da Ponte;Hospedagem;0;0;0;-;-;12;1288
2033-07-05;Pousada da Ponte;Frigobar;1;0;0;-;-;0;18
2033-07-06;Pousada da Ponte;Hospedagem;0;0;0;-;-;10;1134
2033-07-06;Pousada da Ponte;Frigobar;1;0;0;-;-;0;32
2033-07-07;Pousada da Ponte;Hospedagem;0;0;0;-;-;11;1232
2033-07-07;Pousada da Ponte;Frigobar;1;0;0;-;-;0;32
2033-07-08;Pousada da Ponte;Hospedagem;0;0;0;-;-;5;602
2033-07-08;Pousada da Ponte;Frigobar;1;0;0;-;-;0;47
2033-07-09;Pousada da Ponte;Hospedagem;0;0;0;-;-;8;868
2033-07-09;Pousada da Ponte;Frigobar;1;0;0;-;-;0;57
2033-07-10;Pousada da Ponte;Hospedagem;0;0;0;-;-;9;1007
2033-07-10;Pousada da Ponte;Frigobar;1;0;0;-;-;0;33
2033-07-11;Pousada da Ponte;Hospedagem;0;0;0;-;-;9;965
2033-07-11;Pousada da Ponte;Frigobar;1;0;0;-;-;0;36
2033-07-12;Pousada da Ponte;Hospedagem;0;0;0;-;-;6;714
2033-07-12;Pousada da Ponte;Frigobar;1;0;0;-;-;0;15
2033-07-13;Pousada da Ponte;Hospedagem;0;0;0;-;-;6;700
2033-07-13;Pousada da Ponte;Frigobar;1;0;0;-;-;0;65
2033-07-14;Pousada da Ponte;Hospedagem;0;0;0;-;-;11;1218
2033-07-14;Pousada da Ponte;Frigobar;1;0;0;-;-;0;28
2033-07-15;Pousada da Ponte;Hospedagem;0;0;0;-;-;8;937
2033-07-15;Pousada da Ponte;Frigobar;1;0;0;-;-;0;40
2033-07-16;Pousada da Ponte;Hospedagem;0;0;0;-;-;8;882
2033-07-16;Pousada da Ponte;Frigobar;1;0;0;-;-;0;19
2033-07-17;Pousada da Ponte;Hospedagem;0;0;0;-;-;4;448
2033-07-17;Pousada da Ponte;Frigobar;1;0;0;-;-;0;62
2033-07-18;Pousada da Ponte;Hospedagem;0;0;0;-;-;4;503
2033-07-18;Pousada da Ponte;Frigobar;1;0;0;-;-;0;29
2033-07-19;Pousada da Ponte;Hospedagem;0;0;0;-;-;7;770
2033-07-19;Pousada da Ponte;Frigobar;1;0;0;-;-;0;18
2033-07-20;Pousada da Ponte;Hospedagem;0;0;0;-;-;7;812
2033-07-20;Pousada da Ponte;Frigobar;1;0;0;-;-;0;18
2033-07-21;Pousada da Ponte;Hospedagem;0;0;0;-;-;12;1274
2033-07-21;Pousada da Ponte;Frigobar;1;0;0;-;-;0;40
2033-07-22;Pousada da Ponte;Hospedagem;0;0;0;-;-;7;798
2033-07-22;Pousada da Ponte;Frigobar;1;0;0;-;-;0;54
2033-07-23;Pousada da Ponte;Hospedagem;0;0;0;-;-;7;784
2033-07-23;Pousada da Ponte;Frigobar;1;0;0;-;-;0;60
2033-07-24;Pousada da Ponte;Hospedagem;0;0;0;-;-;13;1372
2033-07-24;Pousada da Ponte;Frigobar;1;0;0;-;-;0;62
2033-07-25;Pousada da Ponte;Hospedagem;0;0;0;-;-;7;756
2033-07-25;Pousada da Ponte;Frigobar;1;0;0;-;-;0;42
2033-07-26;Pousada da Ponte;Hospedagem;0;1;0;FERIADO;Fundação da cidade de Goiás;9;965
2033-07-26;Pousada da Ponte;Frigobar;1;1;0;FERIADO;Fundação da cidade de Goiás;0;826
2033-07-27;Pousada da Ponte;Hospedagem;0;0;0;-;-;9;1007
2033-07-27;Pousada da Ponte;Frigobar;1;0;0;-;-;0;36
2033-07-28;Pousada da Ponte;Hospedagem;0;0;0;-;-;6;714
2033-07-28;Pousada da Ponte;Frigobar;1;0;0;-;-;0;40
2033-07-29;Pousada da Ponte;Hospedagem;0;0;0;-;-;11;1190
2033-07-29;Pousada da Ponte;Frigobar;1;0;0;-;-;0;67
2033-07-30;Pousada da Ponte;Hospedagem;0;0;0;-;-;5;532
2033-07-30;Pousada da Ponte;Frigobar;1;0;0;-;-;0;49
2033-07-31;Pousada da Ponte;Hospedagem;0;0;0;-;-;12;1316
2033-07-31;Pousada da Ponte;Frigobar;1;0;0;-;-;0;53
2033-08-01;Pousada da Ponte;Hospedagem;0;0;0;-;-;9;923
2033-08-01;Pousada da Ponte;Frigobar;1;0;0;-;-;0;13
2033-08-02;Pousada da Ponte;Hospedagem;0;0;0;-;-;6;624
2033-08-02;Pousada da Ponte;Frigobar;1;0;0;-;-;0;16
2033-08-03;Pousada da Ponte;Hospedagem;0;0;0;-;-;9;910
2033-08-03;Pousada da Ponte;Frigobar;1;0;0;-;-;0;57
2033-08-04;Pousada da Ponte;Hospedagem;0;0;0;-;-;4;468
2033-08-04;Pousada da Ponte;Frigobar;1;0;0;-;-;0;57
2033-08-05;Pousada da Ponte;Hospedagem;0;0;0;-;-;9;923
2033-08-05;Pousada da Ponte;Frigobar;1;0;0;-;-;0;35
2033-08-06;Pousada da Ponte;Hospedagem;0;0;0;-;-;4;416
2033-08-06;Pousada da Ponte;Frigobar;1;0;0;-;-;0;55
2033-08-07;Pousada da Ponte;Hospedagem;0;0;0;-;-;5;507
2033-08-07;Pousada da Ponte;Frigobar;1;0;0;-;-;0;22
2033-08-08;Pousada da Ponte;Hospedagem;0;0;0;-;-;8;858
2033-08-08;Pousada da Ponte;Frigobar;1;0;0;-;-;0;62
2033-08-09;Pousada da Ponte;Hospedagem;0;0;0;-;-;12;1248
2033-08-09;Pousada da Ponte;Frigobar;1;0;0;-;-;0;29
2033-08-10;Pousada da Ponte;Hospedagem;0;0;0;-;-;12;1196
2033-08-10;Pousada da Ponte;Frigobar;1;0;0;-;-;0;46
2033-08-11;Pousada da Ponte;Hospedagem;0;0;0;-;-;8;793
2033-08-11;Pousada da Ponte;Frigobar;1;0;0;-;-;0;63
2033-08-12;Pousada da Ponte;Hospedagem;0;0;0;-;-;8;806
2033-08-12;Pousada da Ponte;Frigobar;1;0;0;-;-;0;20
2033-08-13;Pousada da Ponte;Hospedagem;0;0;0;-;-;5;520
2033-08-13;Pousada da Ponte;Frigobar;1;0;0;-;-;0;46
2033-08-14;Pousada da Ponte;Hospedagem;0;0;0;-;-;6;611
2033-08-14;Pousada da Ponte;Frigobar;1;0;0;-;-;0;18
2033-08-15;Pousada da Ponte;Hospedagem;0;0;0;-;-;4;455
2033-08-15;Pousada da Ponte;Frigobar;1;0;0;-;-;0;36
2033-08-16;Pousada da Ponte;Hospedagem;0;0;0;-;-;11;1079
2033-08-16;Pousada da Ponte;Frigobar;1;0;0;-;-;0;55
2033-08-17;Pousada da Ponte;Hospedagem;0;0;0;-;-;6;611
2033-08-17;Pousada da Ponte;Frigobar;1;0;0;-;-;0;18
2033-08-18;Pousada da Ponte;Hospedagem;0;0;0;-;-;4;390
2033-08-18;Pousada da Ponte;Frigobar;1;0;0;-;-;0;42
2033-08-19;Pousada da Ponte;Hospedagem;0;0;0;-;-;5;507
2033-08-19;Pousada da Ponte;Frigobar;1;0;0;-;-;0;42
2033-08-20;Pousada da Ponte;Hospedagem;0;0;0;-;-;9;910
2033-08-20;Pousada da Ponte;Frigobar;1;0;0;-;-;0;31
2033-08-21;Pousada da Ponte;Hospedagem;0;0;0;-;-;4;390
2033-08-21;Pousada da Ponte;Frigobar;1;0;0;-;-;0;33
2033-08-22;Pousada da Ponte;Hospedagem;0;0;0;-;-;13;1274
2033-08-22;Pousada da Ponte;Frigobar;1;0;0;-;-;0;20
2033-08-23;Pousada da Ponte;Hospedagem;0;0;0;-;-;4;468
2033-08-23;Pousada da Ponte;Frigobar;1;0;0;-;-;0;39
2033-08-24;Pousada da Ponte;Hospedagem;0;0;0;-;-;11;1105
2033-08-24;Pousada da Ponte;Frigobar;1;0;0;-;-;0;57
2033-08-25;Pousada da Ponte;Hospedagem;0;0;0;-;-;8;806
2033-08-25;Pousada da Ponte;Frigobar;1;0;0;-;-;0;45
2033-08-26;Pousada da Ponte;Hospedagem;0;0;0;-;-;4;481
2033-08-26;Pousada da Ponte;Frigobar;1;0;0;-;-;0;40
2033-08-27;Pousada da Ponte;Hospedagem;0;0;0;-;-;4;429
2033-08-27;Pousada da Ponte;Frigobar;1;0;0;-;-;0;58
2033-08-28;Pousada da Ponte;Hospedagem;0;0;0;-;-;6;663
2033-08-28;Pousada da Ponte;Frigobar;1;0;0;-;-;0;52
2033-08-29;Pousada da Ponte;Hospedagem;0;0;0;-;-;4;429
2033-08-29;Pousada da Ponte;Frigobar;1;0;0;-;-;0;19
2033-08-30;Pousada da Ponte;Hospedagem;0;0;0;-;-;8;845
2033-08-30;Pousada da Ponte;Frigobar;1;0;0;-;-;0;32
2033-08-31;Pousada da Ponte;Hospedagem;0;0;0;-;-;12;1183
2033-08-31;Pousada da Ponte;Frigobar;1;0;0;-;-;0;54
2033-09-01;Pousada da Ponte;Hospedagem;0;0;0;-;-;7;728
2033-09-01;Pousada da Ponte;Frigobar;1;0;0;-;-;0;40
2033-09-02;Pousada da Ponte;Hospedagem;0;0;0;-;-;6;637
2033-09-02;Pousada da Ponte;Frigobar;1;0;0;-;-;0;22
2033-09-03;Pousada da Ponte;Hospedagem;0;0;0;-;-;11;1131
2033-09-03;Pousada da Ponte;Frigobar;1;0;0;-;-;0;45
2033-09-04;Pousada da Ponte;Hospedagem;0;0;0;-;-;7;741
2033-09-04;Pousada da Ponte;Frigobar;1;0;0;-;-;0;54
2033-09-05;Pousada da Ponte;Hospedagem;0;0;0;-;-;4;468
2033-09-05;Pousada da Ponte;Frigobar;1;0;0;-;-;0;49
2033-09-06;Pousada da Ponte;Hospedagem;0;0;0;-;-;5;533
2033-09-06;Pousada da Ponte;Frigobar;1;0;0;-;-;0;14
2033-09-07;Pousada da Ponte;Hospedagem;0;1;0;FERIADO;Independência do Brasil;13;1287
2033-09-07;Pousada da Ponte;Frigobar;1;1;0;FERIADO;Independência do Brasil;0;858
2033-09-08;Pousada da Ponte;Hospedagem;0;0;0;-;-;5;520
2033-09-08;Pousada da Ponte;Frigobar;1;0;0;-;-;0;49
2033-09-09;Pousada da Ponte;Hospedagem;0;0;0;-;-;12;1222
2033-09-09;Pousada da Ponte;Frigobar;1;0;0;-;-;0;35
2033-09-10;Pousada da Ponte;Hospedagem;0;0;0;-;-;9;936
2033-09-10;Pousada da Ponte;Frigobar;1;0;0;-;-;0;53
