data;empresa;servico;cmv;feriado;evento;obs;Tipo;qtd_hospedes;valor
2030-12-23;Pousada da Ponte;Frigobar;1;0;0;-;-;0;42
2030-12-24;Pousada da Ponte;Hospedagem;0;1;0;FERIADO;Véspera de Natal;11;1092
2030-12-24;Pousada da Ponte;Frigobar;1;1;0;FERIADO;Véspera de Natal;0;611
2030-12-25;Pousada da Ponte;Hospedagem;0;1;0;FERIADO;Natal;15;1469
2030-12-25;Pousada da Ponte;Frigobar;1;1;0;FERIADO;Natal;0;884
2030-12-26;Pousada da Ponte;Hospedagem;0;0;0;-;-;12;1248
2030-12-26;Pousada da Ponte;Frigobar;1;0;0;-;-;0;41
2030-12-27;Pousada da Ponte;Hospedagem;0;0;0;FDS;-;12;1196
2030-12-27;Pousada da Ponte;Frigobar;1;0;0;FDS;-;0;54
2030-12-28;Pousada da Ponte;Hospedagem;0;0;0;FDS;-;8;832
2030-12-28;Pousada da Ponte;Frigobar;1;0;0;FDS;-;0;36
2030-12-29;Pousada da Ponte;Hospedagem;0;0;0;FDS;-;12;1261
2030-12-29;Pousada da Ponte;Frigobar;1;0;0;FDS;-;0;39
2030-12-30;Pousada da Ponte;Hospedagem;0;0;0;-;-;6;611
2030-12-30;Pousada da Ponte;Frigobar;1;0;0;-;-;0;58
2030-12-31;Pousada da Ponte;Hospedagem;0;1;0;FERIADO;Véspera de Ano-Novo;14;1391
2030-12-31;Pousada da Ponte;Frigobar;1;1;0;FERIADO;Véspera de Ano-Novo;0;585
2031-01-01;Pousada da Ponte;Hospedagem;0;1;0;FERIADO;Confraternização Universal;15;1404
2031-01-01;Pousada da Ponte;Frigobar;1;1;0;FERIADO;Confraternização Universal;0;372
2031-01-02;Pousada da Ponte;Hospedagem;0;0;0;-;-;4;408
2031-01-02;Pousada da Ponte;Frigobar;1;0;0;-;-;0;46
2031-01-03;Pousada da Ponte;Hospedagem;0;0;0;FDS;-;11;1068
2031-01-03;Pousada da Ponte;Frigobar;1;0;0;FDS;-;0;57
2031-01-04;Pousada da Ponte;Hospedagem;0;0;0;FDS;-;11;1044
2031-01-04;Pousada da Ponte;Frigobar;1;0;0;FDS;-;0;20
2031-01-05;Pousada da Ponte;Hospedagem;0;0;0;FDS;-;8;780
2031-01-05;Pousada da Ponte;Frigobar;1;0;0;FDS;-;0;56
2031-01-06;Pousada da Ponte;Hospedagem;0;0;0;-;-;7;636
2031-01-06;Pousada da Ponte;Frigobar;1;0;0;-;-;0;52
2031-01-07;Pousada da Ponte;Hospedagem;0;0;0;-;-;6;576
2031-01-07;Pousada da Ponte;Frigobar;1;0;0;-;-;0;55
2031-01-08;Pousada da Ponte;Hospedagem;0;0;0;-;-;6;612
2031-01-08;Pousada da Ponte;Frigobar;1;0;0;-;-;0;40
2031-01-09;Pousada da Ponte;Hospedagem;0;0;0;-;-;11;996
2031-01-09;Pousada da Ponte;Frigobar;1;0;0;-;-;0;27
2031-01-10;Pousada da Ponte;Hospedagem;0;0;0;FDS;-;12;1080
2031-01-10;Pousada da Ponte;Frigobar;1;0;0;FDS;-;0;27
2031-01-11;Pousada da Ponte;Hospedagem;0;0;0;FDS;-;7;648
2031-01-11;Pousada da Ponte;Frigobar;1;0;0;FDS;-;0;14
2031-01-12;Pousada da Ponte;Hospedagem;0;0;0;FDS;-;4;444
2031-01-12;Pousada da Ponte;Frigobar;1;0;0;FDS;-;0;18
2031-01-13;Pousada da Ponte;Hospedagem;0;0;0;-;-;12;1104
2031-01-13;Pousada da Ponte;Frigobar;1;0;0;-;-;0;16
2031-01-14;Pousada da Ponte;Hospedagem;0;0;0;-;-;12;1128
2031-01-14;Pousada da Ponte;Frigobar;1;0;0;-;-;0;20
2031-01-15;Pousada da Ponte;Hospedagem;0;0;0;-;-;11;1032
2031-01-15;Pousada da Ponte;Frigobar;1;0;0;-;-;0;39
2031-01-16;Pousada da Ponte;Hospedagem;0;0;0;-;-;11;1020
2031-01-16;Pousada da Ponte;Frigobar;1;0;0;-;-;0;37
2031-01-17;Pousada da Ponte;Hospedagem;0;0;0;FDS;-;4;396
2031-01-17;Pousada da Ponte;Frigobar;1;0;0;FDS;-;0;14
2031-01-18;Pousada da Ponte;Hospedagem;0;0;0;FDS;-;5;516
2031-01-18;Pousada da Ponte;Frigobar;1;0;0;FDS;-;0;37
2031-01-19;Pousada da Ponte;Hospedagem;0;0;0;FDS;-;4;396
2031-01-19;Pousada da Ponte;Frigobar;1;0;0;FDS;-;0;51
2031-01-20;Pousada da Ponte;Hospedagem;0;0;0;-;-;7;660
2031-01-20;Pousada da Ponte;Frigobar;1;0;0;-;-;0;42
2031-01-21;Pousada da Ponte;Hospedagem;0;0;0;-;-;6;600
2031-01-21;Pousada da Ponte;Frigobar;1;0;0;-;-;0;40
2031-01-22;Pousada da Ponte;Hospedagem;0;0;0;-;-;11;1044
2031-01-22;Pousada da Ponte;Frigobar;1;0;0;-;-;0;56
2031-01-23;Pousada da Ponte;Hospedagem;0;0;0;-;-;7;696
2031-01-23;Pousada da Ponte;Frigobar;1;0;0;-;-;0;13
2031-01-24;Pousada da Ponte;Hospedagem;0;0;0;FDS;-;12;1116
2031-01-24;Pousada da Ponte;Frigobar;1;0;0;FDS;-;0;34
2031-01-25;Pousada da Ponte;Hospedagem;0;0;0;FDS;-;10;972
2031-01-25;Pousada da Ponte;Frigobar;1;0;0;FDS;-;0;57
2031-01-26;Pousada da Ponte;Hospedagem;0;0;0;FDS;-;8;720
2031-01-26;Pousada da Ponte;Frigobar;1;0;0;FDS;-;0;21
2031-01-27;Pousada da Ponte;Hospedagem;0;0;0;-;-;9;864
2031-01-27;Pousada da Ponte;Frigobar;1;0;0;-;-;0;40
2031-01-28;Pousada da Ponte;Hospedagem;0;0;0;-;-;10;912
2031-01-28;Pousada da Ponte;Frigobar;1;0;0;-;-;0;28
2031-01-29;Pousada da Ponte;Hospedagem;0;0;0;-;-;4;384
2031-01-29;Pousada da Ponte;Frigobar;1;0;0;-;-;0;40
2031-01-30;Pousada da Ponte;Hospedagem;0;0;0;-;-;11;1008
2031-01-30;Pousada da Ponte;Frigobar;1;0;0;-;-;0;58
2031-01-31;Pousada da Ponte;Hospedagem;0;0;0;FDS;-;8;744
2031-01-31;Pousada da Ponte;Frigobar;1;0;0;FDS;-;0;27
2031-02-01;Pousada da Ponte;Hospedagem;0;0;0;FDS;-;8;819
2031-02-01;Pousada da Ponte;Frigobar;1;0;0;FDS;-;0;13
2031-02-02;Pousada da Ponte;Hospedagem;0;0;0;FDS;-;5;546
2031-02-02;Pousada da Ponte;Frigobar;1;0;0;FDS;-;0;14
2031-02-03;Pousada da Ponte;Hospedagem;0;0;0;-;-;13;1274
2031-02-03;Pousada da Ponte;Frigobar;1;0;0;-;-;0;27
2031-02-04;Pousada da Ponte;Hospedagem;0;0;0;-;-;4;429
2031-02-04;Pousada da Ponte;Frigobar;1;0;0;-;-;0;63
2031-02-05;Pousada da Ponte;Hospedagem;0;0;0;-;-;11;1079
2031-02-05;Pousada da Ponte;Frigobar;1;0;0;-;-;0;63
2031-02-06;Pousada da Ponte;Hospedagem;0;0;0;-;-;4;481
2031-02-06;Pousada da Ponte;Frigobar;1;0;0;-;-;0;55
2031-02-07;Pousada da Ponte;Hospedagem;0;0;0;FDS;-;9;962
2031-02-07;Pousada da Ponte;Frigobar;1;0;0;FDS;-;0;52
2031-02-08;Pousada da Ponte;Hospedagem;0;0;0;FDS;-;4;403
2031-02-08;Pousada da Ponte;Frigobar;1;0;0;FDS;-;0;32
2031-02-09;Pousada da Ponte;Hospedagem;0;0;0;FDS;-;13;1274
2031-02-09;Pousada da Ponte;Frigobar;1;0;0;FDS;-;0;36
2031-02-10;Pousada da Ponte;Hospedagem;0;0;0;-;-;10;1040
2031-02-10;Pousada da Ponte;Frigobar;1;0;0;-;-;0;54
2031-02-11;Pousada da Ponte;Hospedagem;0;0;0;-;-;8;858
2031-02-11;Pousada da Ponte;Frigobar;1;0;0;-;-;0;35
2031-02-12;Pousada da Ponte;Hospedagem;0;0;0;-;-;11;1144
2031-02-12;Pousada da Ponte;Frigobar;1;0;0;-;-;0;22
2031-02-13;Pousada da Ponte;Hospedagem;0;0;0;-;-;11;1092
2031-02-13;Pousada da Ponte;Frigobar;1;0;0;-;-;0;14
2031-02-14;Pousada da Ponte;Hospedagem;0;0;0;FDS;-;5;559
2031-02-14;Pousada da Ponte;Frigobar;1;0;0;FDS;-;0;27
2031-02-15;Pousada da Ponte;Hospedagem;0;0;0;FDS;-;9;923
2031-02-15;Pousada da Ponte;Frigobar;1;0;0;FDS;-;0;28
2031-02-16;Pousada da Ponte;Hospedagem;0;0;0;FDS;-;5;507
2031-02-16;Pousada da Ponte;Frigobar;1;0;0;FDS;-;0;48
2031-02-17;Pousada da Ponte;Hospedagem;0;0;0;-;-;11;1131
2031-02-17;Pousada da Ponte;Frigobar;1;0;0;-;-;0;14
2031-02-18;Pousada da Ponte;Hospedagem;0;0;0;-;-;10;1027
2031-02-18;Pousada da Ponte;Frigobar;1;0;0;-;-;0;16
2031-02-19;Pousada da Ponte;Hospedagem;0;0;0;-;-;4;442
2031-02-19;Pousada da Ponte;Frigobar;1;0;0;-;-;0;33
2031-02-20;Pousada da Ponte;Hospedagem;0;0;0;-;-;9;923
2031-02-20;Pousada da Ponte;Frigobar;1;0;0;-;-;0;20
2031-02-21;Pousada da Ponte;Hospedagem;0;0;0;FDS;-;7;741
2031-02-21;Pousada da Ponte;Frigobar;1;0;0;FDS;-;0;49
2031-02-22;Pousada da Ponte;Hospedagem;0;0;0;FDS;-;5;533
2031-02-22;Pousada da Ponte;Frigobar;1;0;0;FDS;-;0;39
2031-02-23;Pousada da Ponte;Hospedagem;0;0;0;FDS;-;10;1040
2031-02-23;Pousada da Ponte;Frigobar;1;0;0;FDS;-;0;36
2031-02-24;Pousada da Ponte;Hospedagem;0;1;0;FERIADO;Carnaval;12;1235
2031-02-24;Pousada da Ponte;Frigobar;1;1;0;FERIADO;Carnaval;0;403
2031-02-25;Pousada da Ponte;Hospedagem;0;1;0;FERIADO;Carnaval;9;910
2031-02-25;Pousada da Ponte;Frigobar;1;1;0;FERIADO;Carnaval;0;650
2031-02-26;Pousada da Ponte;Hospedagem;0;1;0;FERIADO;Quarta-feira de Cinzas;8;832
2031-02-26;Pousada da Ponte;Frigobar;1;1;0;FERIADO;Quarta-feira de Cinzas;0;481
2031-02-27;Pousada da Ponte;Hospedagem;0;0;0;-;-;8;793
2031-02-27;Pousada da Ponte;Frigobar;1;0;0;-;-;0;39
2031-02-28;Pousada da Ponte;Hospedagem;0;0;0;FDS;-;10;1053
2031-02-28;Pousada da Ponte;Frigobar;1;0;0;FDS;-;0;14
2031-03-01;Pousada da Ponte;Hospedagem;0;0;0;FDS;-;12;920
2031-03-01;Pousada da Ponte;Frigobar;1;0;0;FDS;-;0;36
2031-03-02;Pousada da Ponte;Hospedagem;0;0;0;FDS;-;12;900
2031-03-02;Pousada da Ponte;Frigobar;1;0;0;FDS;-;0;22
2031-03-03;Pousada da Ponte;Hospedagem;0;0;0;-;-;4;330
2031-03-03;Pousada da Ponte;Frigobar;1;0;0;-;-;0;26
2031-03-04;Pousada da Ponte;Hospedagem;0;0;0;-;-;7;580
2031-03-04;Pousada da Ponte;Frigobar;1;0;0;-;-;0;32
2031-03-05;Pousada da Ponte;Hospedagem;0;0;0;-;-;4;330
2031-03-05;Pousada da Ponte;Frigobar;1;0;0;-;-;0;33
2031-03-06;Pousada da Ponte;Hospedagem;0;0;0;-;-;9;740
2031-03-06;Pousada da Ponte;Frigobar;1;0;0;-;-;0;39
2031-03-07;Pousada da Ponte;Hospedagem;0;0;0;FDS;-;5;420
2031-03-07;Pousada da Ponte;Frigobar;1;0;0;FDS;-;0;19
2031-03-08;Pousada da Ponte;Hospedagem;0;0;0;FDS;-;4;370
2031-03-08;Pousada da Ponte;Frigobar;1;0;0;FDS;-;0;35
2031-03-09;Pousada da Ponte;Hospedagem;0;0;0;FDS;-;8;620
2031-03-09;Pousada da Ponte;Frigobar;1;0;0;FDS;-;0;40
2031-03-10;Pousada da Ponte;Hospedagem;0;0;0;-;-;10;810
2031-03-10;Pousada da Ponte;Frigobar;1;0;0;-;-;0;11
2031-03-11;Pousada da Ponte;Hospedagem;0;0;0;-;-;8;650
2031-03-11;Pousada da Ponte;Frigobar;1;0;0;-;-;0;13
2031-03-12;Pousada da Ponte;Hospedagem;0;0;0;-;-;8;600
2031-03-12;Pousada da Ponte;Frigobar;1;0;0;-;-;0;17
2031-03-13;Pousada da Ponte;Hospedagem;0;0;0;-;-;9;680
2031-03-13;Pousada da Ponte;Frigobar;1;0;0;-;-;0;17
2031-03-14;Pousada da Ponte;Hospedagem;0;0;0;FDS;-;4;320
2031-03-14;Pousada da Ponte;Frigobar;1;0;0;FDS;-;0;33
2031-03-15;Pousada da Ponte;Hospedagem;0;0;0;FDS;-;8;600
2031-03-15;Pousada da Ponte;Frigobar;1;0;0;FDS;-;0;29
2031-03-16;Pousada da Ponte;Hospedagem;0;0;0;FDS;-;6;520
2031-03-16;Pousada da Ponte;Frigobar;1;0;0;FDS;-;0;47
2031-03-17;Pousada da Ponte;Hospedagem;0;0;0;-;-;5;440
2031-03-17;Pousada da Ponte;Frigobar;1;0;0;-;-;0;28
2031-03-18;Pousada da Ponte;Hospedagem;0;0;0;-;-;4;330
2031-03-18;Pousada da Ponte;Frigobar;1;0;0;-;-;0;27
2031-03-19;Pousada da Ponte;Hospedagem;0;0;0;-;-;13;990
2031-03-19;Pousada da Ponte;Frigobar;1;0;0;-;-;0;37
2031-03-20;Pousada da Ponte;Hospedagem;0;0;0;-;-;10;800
2031-03-20;Pousada da Ponte;Frigobar;1;0;0;-;-;0;21
2031-03-21;Pousada da Ponte;Hospedagem;0;0;0;FDS;-;8;660
2031-03-21;Pousada da Ponte;Frigobar;1;0;0;FDS;-;0;32
2031-03-22;Pousada da Ponte;Hospedagem;0;0;0;FDS;-;6;450
2031-03-22;Pousada da Ponte;Frigobar;1;0;0;FDS;-;0;31
2031-03-23;Pousada da Ponte;Hospedagem;0;0;0;FDS;-;5;390
2031-03-23;Pousada da Ponte;Frigobar;1;0;0;FDS;-;0;18
2031-03-24;Pousada da Ponte;Hospedagem;0;0;0;-;-;5;380
2031-03-24;Pousada da Ponte;Frigobar;1;0;0;-;-;0;26
2031-03-25;Pousada da Ponte;Hospedagem;0;0;0;-;-;7;590
2031-03-25;Pousada da Ponte;Frigobar;1;0;0;-;-;0;36
2031-03-26;Pousada da Ponte;Hospedagem;0;0;0;-;-;6;500
2031-03-26;Pousada da Ponte;Frigobar;1;0;0;-;-;0;17
2031-03-27;Pousada da Ponte;Hospedagem;0;0;0;-;-;4;320
2031-03-27;Pousada da Ponte;Frigobar;1;0;0;-;-;0;49
2031-03-28;Pousada da Ponte;Hospedagem;0;0;0;FDS;-;9;730
2031-03-28;Pousada da Ponte;Frigobar;1;0;0;FDS;-;0;35
2031-03-29;Pousada da Ponte;Hospedagem;0;0;0;FDS;-;5;420
2031-03-29;Pousada da Ponte;Frigobar;1;0;0;FDS;-;0;25
2031-03-30;Pousada da Ponte;Hospedagem;0;0;0;FDS;-;5;380
2031-03-30;Pousada da Ponte;Frigobar;1;0;0;FDS;-;0;38
2031-03-31;Pousada da Ponte;Hospedagem;0;0;0;-;-;7;580
2031-03-31;Pousada da Ponte;Frigobar;1;0;0;-;-;0;21
2031-04-01;Pousada da Ponte;Hospedagem;0;0;0;-;-;10;858
2031-04-01;Pousada da Ponte;Frigobar;1;0;0;-;-;0;40
2031-04-02;Pousada da Ponte;Hospedagem;0;0;0;-;-;8;693
2031-04-02;Pousada da Ponte;Frigobar;1;0;0;-;-;0;13
2031-04-03;Pousada da Ponte;Hospedagem;0;0;0;-;-;9;748
2031-04-03;Pousada da Ponte;Frigobar;1;0;0;-;-;0;41
2031-04-04;Pousada da Ponte;Hospedagem;0;0;0;FDS;-;4;352
2031-04-04;Pousada da Ponte;Frigobar;1;0;0;FDS;-;0;40
2031-04-05;Pousada da Ponte;Hospedagem;0;0;0;FDS;-;8;693
2031-04-05;Pousada da Ponte;Frigobar;1;0;0;FDS;-;0;34
2031-04-06;Pousada da Ponte;Hospedagem;0;0;0;FDS;-;10;847
2031-04-06;Pousada da Ponte;Frigobar;1;0;0;FDS;-;0;39
2031-04-07;Pousada da Ponte;Hospedagem;0;0;0;-;-;10;858
2031-04-07;Pousada da Ponte;Frigobar;1;0;0;-;-;0;30
2031-04-08;Pousada da Ponte;Hospedagem;0;0;0;-;-;10;902
2031-04-08;Pousada da Ponte;Frigobar;1;0;0;-;-;0;51
2031-04-09;Pousada da Ponte;Hospedagem;0;0;0;-;-;10;836
2031-04-09;Pousada da Ponte;Frigobar;1;0;0;-;-;0;51
2031-04-10;Pousada da Ponte;Hospedagem;0;0;0;-;-;4;341
2031-04-10;Pousada da Ponte;Frigobar;1;0;0;-;-;0;30
2031-04-11;Pousada da Ponte;Hospedagem;0;1;0;FERIADO;Sexta-feira Santa;10;891
2031-04-11;Pousada da Ponte;Frigobar;1;1;0;FERIADO;Sexta-feira Santa;0;517
2031-04-12;Pousada da Ponte;Hospedagem;0;0;0;FDS;-;6;561
2031-04-12;Pousada da Ponte;Frigobar;1;0;0;FDS;-;0;46
2031-04-13;Pousada da Ponte;Hospedagem;0;0;0;FDS;-;5;429
2031-04-13;Pousada da Ponte;Frigobar;1;0;0;FDS;-;0;23
2031-04-14;Pousada da Ponte;Hospedagem;0;0;0;-;-;4;385
2031-04-14;Pousada da Ponte;Frigobar;1;0;0;-;-;0;49
2031-04-15;Pousada da Ponte;Hospedagem;0;0;0;-;-;8;704
2031-04-15;Pousada da Ponte;Frigobar;1;0;0;-;-;0;17
2031-04-16;Pousada da Ponte;Hospedagem;0;0;0;-;-;9;748
2031-04-16;Pousada da Ponte;Frigobar;1;0;0;-;-;0;17
2031-04-17;Pousada da Ponte;Hospedagem;0;0;0;-;-;8;671
2031-04-17;Pousada da Ponte;Frigobar;1;0;0;-;-;0;12
2031-04-18;Pousada da Ponte;Hospedagem;0;0;0;FDS;-;12;1067
2031-04-18;Pousada da Ponte;Frigobar;1;0;0;FDS;-;0;51
2031-04-19;Pousada da Ponte;Hospedagem;0;0;0;FDS;-;5;484
2031-04-19;Pousada da Ponte;Frigobar;1;0;0;FDS;-;0;28
2031-04-20;Pousada da Ponte;Hospedagem;0;0;0;FDS;-;6;572
2031-04-20;Pousada da Ponte;Frigobar;1;0;0;FDS;-;0;23
2031-04-21;Pousada da Ponte;Hospedagem;0;1;0;FERIADO;Tiradentes;13;1078
2031-04-21;Pousada da Ponte;Frigobar;1;1;0;FERIADO;Tiradentes;0;517
2031-04-22;Pousada da Ponte;Hospedagem;0;0;0;-;-;7;649
2031-04-22;Pousada da Ponte;Frigobar;1;0;0;-;-;0;20
2031-04-23;Pousada da Ponte;Hospedagem;0;0;0;-;-;12;1012
2031-04-23;Pousada da Ponte;Frigobar;1;0;0;-;-;0;19
2031-04-24;Pousada da Ponte;Hospedagem;0;0;0;-;-;6;517
2031-04-24;Pousada da Ponte;Frigobar;1;0;0;-;-;0;12
2031-04-25;Pousada da Ponte;Hospedagem;0;0;0;FDS;-;4;396
2031-04-25;Pousada da Ponte;Frigobar;1;0;0;FDS;-;0;19
2031-04-26;Pousada da Ponte;Hospedagem;0;0;0;FDS;-;8;737
2031-04-26;Pousada da Ponte;Frigobar;1;0;0;FDS;-;0;13
2031-04-27;Pousada da Ponte;Hospedagem;0;0;0;FDS;-;9;748
2031-04-27;Pousada da Ponte;Frigobar;1;0;0;FDS;-;0;51
2031-04-28;Pousada da Ponte;Hospedagem;0;0;0;-;-;5;440
2031-04-28;Pousada da Ponte;Frigobar;1;0;0;-;-;0;36
2031-04-29;Pousada da Ponte;Hospedagem;0;0;0;-;-;11;935
2031-04-29;Pousada da Ponte;Frigobar;1;0;0;-;-;0;14
2031-04-30;Pousada da Ponte;Hospedagem;0;0;0;-;-;10;902
2031-04-30;Pousada da Ponte;Frigobar;1;0;0;-;-;0;22
2031-05-01;Pousada da Ponte;Hospedagem;0;1;0;FERIADO;Dia do Trabalhador;14;1188
2031-05-01;Pousada da Ponte;Frigobar;1;1;0;FERIADO;Dia do Trabalhador;0;352
2031-05-02;Pousada da Ponte;Hospedagem;0;0;0;FDS;-;10;836
2031-05-02;Pousada da Ponte;Frigobar;1;0;0;FDS;-;0;16
2031-05-03;Pousada da Ponte;Hospedagem;0;0;0;FDS;-;10;825
2031-05-03;Pousada da Ponte;Frigobar;1;0;0;FDS;-;0;24
2031-05-04;Pousada da Ponte;Hospedagem;0;0;0;FDS;-;4;363
2031-05-04;Pousada da Ponte;Frigobar;1;0;0;FDS;-;0;17
2031-05-05;Pousada da Ponte;Hospedagem;0;0;0;-;-;10;858
2031-05-05;Pousada da Ponte;Frigobar;1;0;0;-;-;0;31
2031-05-06;Pousada da Ponte;Hospedagem;0;0;0;-;-;13;1078
2031-05-06;Pousada da Ponte;Frigobar;1;0;0;-;-;0;39
2031-05-07;Pousada da Ponte;Hospedagem;0;0;0;-;-;4;352
2031-05-07;Pousada da Ponte;Frigobar;1;0;0;-;-;0;24
2031-05-08;Pousada da Ponte;Hospedagem;0;0;0;-;-;11;935
2031-05-08;Pousada da Ponte;Frigobar;1;0;0;-;-;0;49
2031-05-09;Pousada da Ponte;Hospedagem;0;0;0;FDS;-;12;1067
2031-05-09;Pousada da Ponte;Frigobar;1;0;0;FDS;-;0;15
2031-05-10;Pousada da Ponte;Hospedagem;0;0;0;FDS;-;12;990
2031-05-10;Pousada da Ponte;Frigobar;1;0;0;FDS;-;0;50
2031-05-11;Pousada da Ponte;Hospedagem;0;0;0;FDS;-;10;869
2031-05-11;Pousada da Ponte;Frigobar;1;0;0;FDS;-;0;19
2031-05-12;Pousada da Ponte;Hospedagem;0;0;0;-;-;12;990
2031-05-12;Pousada da Ponte;Frigobar;1;0;0;-;-;0;28
2031-05-13;Pousada da Ponte;Hospedagem;0;0;0;-;-;11;913
2031-05-13;Pousada da Ponte;Frigobar;1;0;0;-;-;0;50
2031-05-14;Pousada da Ponte;Hospedagem;0;0;0;-;-;9;803
2031-05-14;Pousada da Ponte;Frigobar;1;0;0;-;-;0;28
2031-05-15;Pousada da Ponte;Hospedagem;0;0;0;-;-;5;451
2031-05-15;Pousada da Ponte;Frigobar;1;0;0;-;-;0;48
2031-05-16;Pousada da Ponte;Hospedagem;0;0;0;FDS;-;11;968
2031-05-16;Pousada da Ponte;Frigobar;1;0;0;FDS;-;0;40
2031-05-17;Pousada da Ponte;Hospedagem;0;0;0;FDS;-;9;814
2031-05-17;Pousada da Ponte;Frigobar;1;0;0;FDS;-;0;34
2031-05-18;Pousada da Ponte;Hospedagem;0;0;0;FDS;-;10;847
2031-05-18;Pousada da Ponte;Frigobar;1;0;0;FDS;-;0;39
2031-05-19;Pousada da Ponte;Hospedagem;0;0;0;-;-;5;451
2031-05-19;Pousada da Ponte;Frigobar;1;0;0;-;-;0;29
2031-05-20;Pousada da Ponte;Hospedagem;0;0;0;-;-;4;407
2031-05-20;Pousada da Ponte;Frigobar;1;0;0;-;-;0;30
2031-05-21;Pousada da Ponte;Hospedagem;0;0;0;-;-;9;792
2031-05-21;Pousada da Ponte;Frigobar;1;0;0;-;-;0;47
2031-05-22;Pousada da Ponte;Hospedagem;0;0;0;-;-;11;946
2031-05-22;Pousada da Ponte;Frigobar;1;0;0;-;-;0;50
2031-05-23;Pousada da Ponte;Hospedagem;0;0;0;FDS;-;8;737
2031-05-23;Pousada da Ponte;Frigobar;1;0;0;FDS;-;0;22
2031-05-24;Pousada da Ponte;Hospedagem;0;0;0;FDS;-;13;1089
2031-05-24;Pousada da Ponte;Frigobar;1;0;0;FDS;-;0;27
2031-05-25;Pousada da Ponte;Hospedagem;0;0;0;FDS;-;12;1045
2031-05-25;Pousada da Ponte;Frigobar;1;0;0;FDS;-;0;37
2031-05-26;Pousada da Ponte;Hospedagem;0;0;0;-;-;4;330
2031-05-26;Pousada da Ponte;Frigobar;1;0;0;-;-;0;11
2031-05-27;Pousada da Ponte;Hospedagem;0;0;0;-;-;9;759
2031-05-27;Pousada da Ponte;Frigobar;1;0;0;-;-;0;26
2031-05-28;Pousada da Ponte;Hospedagem;0;0;0;-;-;12;1001
2031-05-28;Pousada da Ponte;Frigobar;1;0;0;-;-;0;15
2031-05-29;Pousada da Ponte;Hospedagem;0;0;0;-;-;11;924
2031-05-29;Pousada da Ponte;Frigobar;1;0;0;-;-;0;39
2031-05-30;Pousada da Ponte;Hospedagem;0;0;0;FDS;-;7;605
2031-05-30;Pousada da Ponte;Frigobar;1;0;0;FDS;-;0;22
2031-05-31;Pousada da Ponte;Hospedagem;0;0;0;FDS;-;8;660
2031-05-31;Pousada da Ponte;Frigobar;1;0;0;FDS;-;0;16
2031-06-01;Pousada da Ponte;Hospedagem;0;0;0;FDS;-;4;384
2031-06-01;Pousada da Ponte;Frigobar;1;0;0;FDS;-;0;50
2031-06-02;Pousada da Ponte;Hospedagem;0;0;0;-;-;10;924
2031-06-02;Pousada da Ponte;Frigobar;1;0;0;-;-;0;40
2031-06-03;Pousada da Ponte;Hospedagem;0;0;0;-;-;12;1104
2031-06-03;Pousada da Ponte;Frigobar;1;0;0;-;-;0;43
2031-06-04;Pousada da Ponte;Hospedagem;0;0;0;-;-;13;1188
2031-06-04;Pousada da Ponte;Frigobar;1;0;0;-;-;0;43
2031-06-05;Pousada da Ponte;Hospedagem;0;0;0;-;-;9;852
2031-06-05;Pousada da Ponte;Frigobar;1;0;0;-;-;0;30
2031-06-06;Pousada da Ponte;Hospedagem;0;0;0;FDS;-;4;408
2031-06-06;Pousada da Ponte;Frigobar;1;0;0;FDS;-;0;15
2031-06-07;Pousada da Ponte;Hospedagem;0;0;0;FDS;-;6;624
2031-06-07;Pousada da Ponte;Frigobar;1;0;0;FDS;-;0;27
2031-06-08;Pousada da Ponte;Hospedagem;0;0;0;FDS;-;4;396
2031-06-08;Pousada da Ponte;Frigobar;1;0;0;FDS;-;0;24
2031-06-09;Pousada da Ponte;Hospedagem;0;0;0;-;-;6;612
2031-06-09;Pousada da Ponte;Frigobar;1;0;0;-;-;0;21
2031-06-10;Pousada da Ponte;Hospedagem;0;0;0;-;-;4;408
2031-06-10;Pousada da Ponte;Frigobar;1;0;0;-;-;0;44
2031-06-11;Pousada da Ponte;Hospedagem;0;0;0;-;-;11;1020
2031-06-11;Pousada da Ponte;Frigobar;1;0;0;-;-;0;26
2031-06-12;Pousada da Ponte;Hospedagem;0;1;0;FERIADO;Corpus Christi;12;1128
2031-06-12;Pousada da Ponte;Frigobar;1;1;0;FERIADO;Corpus Christi;0;696
2031-06-13;Pousada da Ponte;Hospedagem;0;0;0;FDS;-;9;828
2031-06-13;Pousada da Ponte;Frigobar;1;0;0;FDS;-;0;38
2031-06-14;Pousada da Ponte;Hospedagem;0;0;0;FDS;-;10;924
2031-06-14;Pousada da Ponte;Frigobar;1;0;0;FDS;-;0;34
2031-06-15;Pousada da Ponte;Hospedagem;0;0;0;FDS;-;7;636
2031-06-15;Pousada da Ponte;Frigobar;1;0;0;FDS;-;0;30
2031-06-16;Pousada da Ponte;Hospedagem;0;0;0;-;-;4;420
2031-06-16;Pousada da Ponte;Frigobar;1;0;0;-;-;0;52
2031-06-17;Pousada da Ponte;Hospedagem;0;0;0;-;-;11;996
2031-06-17;Pousada da Ponte;Frigobar;1;0;0;-;-;0;56
2031-06-18;Pousada da Ponte;Hospedagem;0;0;0;-;-;6;588
2031-06-18;Pousada da Ponte;Frigobar;1;0;0;-;-;0;31
2031-06-19;Pousada da Ponte;Hospedagem;0;0;0;-;-;12;1092
